State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,West Khasi Hills,Mawshynrut,Shalang,976545.0,shallang PHC,shallang,2020-03-18 18:25:55.356998,Medical ,Primary Health Centre,25.52908183,90.85769211
Meghalaya,West Khasi Hills,Mawshynrut,Shalang,976545.0,shallang maket,shallang,2020-03-18 18:50:00.716997,Agro ,Mandi (Notified),25.52825286,90.86184632
Meghalaya,West Khasi Hills,Mawshynrut,Shalang,976545.0,joplang secondary School,shallang,2020-03-18 18:24:54.012998,Education ,High School - General,25.52720645,90.85998895
Meghalaya,West Khasi Hills,Mawshynrut,Shalang,976545.0,petrol pump ,shallang,2020-03-18 18:24:29.809999,Transport/Admin,Fuel Station,25.52658546,90.8652364
Meghalaya,East Khasi Hills,Shella Bholaganj,Tyrna,1067436.0,DORBAR HALL,TYRNA,2020-06-11 17:39:21.963004,Transport/Admin,Panchayat Headquarter,25.240006666667,91.680576666667
Meghalaya,East Khasi Hills,Mawsynram,Thyllaw,1055427.0,Durbar Hall,Thyllaw,2020-03-25 18:03:13.006999,Transport/Admin,Panchayat Headquarter,25.229404997081,91.524029653519
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Mairang Vidyajoyti Inclusive School,Sangshong,2020-06-04 18:25:42.757001,Education ,High School - General,25.54836858,91.63151383
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Punjab National Bank,Mairang,2020-06-05 13:07:14.650003,Transport/Admin,Bank,25.56270384,91.63641296
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Lyngdoh Paksyntiew service Station,Mairang,2020-06-03 18:46:50.107002,Transport/Admin,Fuel Station,25.559112,91.64168801
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Lyngdoh Pahsyntiew Service Station,Mairang,2020-06-05 13:36:05.067000,Transport/Admin,Fuel Station,25.55908314,91.64181311
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,St. James Secondary School,Mairang,2020-06-04 17:58:33.293003,Education ,High School - General,25.56206803,91.62620411
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Tirot Sing Memorial Hospital,Sangshong,2020-06-04 18:26:54.913001,Medical ,Bedded Hospital,25.55445447,91.63255479
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Mairang weekly market,Mairang,2020-06-04 17:59:55.060002,Agro ,Mandi (Notified),25.56233554,91.63551451
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,St. Thomas Higher Secondary School,Mairang,2020-06-04 18:00:54.369999,Education ,Higher Secondary School,25.56497219,91.63441086
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Tirot Sing Memorial College,Mairangbah,2020-06-05 12:04:08.613002,Education ,Degree College,25.5652108,91.64015825
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Little Star Secondary School,Nongbah Bynther,2020-06-04 18:03:00.559999,Education ,High School - General,25.53636719,91.60041647
Meghalaya,West Khasi Hills,Mairang,Mairang,1296686.0,Mairang CHC Mairang,Mairang,2020-06-05 13:25:18.022999,Medical ,Community Health Centre,25.56342879,91.64109839
